,Unnamed: 0,tweets,sentiment
315,315,@_xRiya Strange Kareena's Fans Not Knowing Kareena's Fans :),Positive
316,316,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @e1d4c8e25ec844c,Positive
317,317,better :),Positive
318,318,@ArtForCause Cool. Will look for you there. :),Positive
319,319,:)) beautiful http://t.co/F8V3McI39e,Positive
320,320,"I'm playing Brain Dots : ) #BrainDots
http://t.co/cHl12JvuxN http://t.co/GGgU9PYEjI",Positive
321,321,@ScreamQueenLR That's fair enough :) I wouldn't rush back either.,Positive
322,322,Brandi 18 on my FB DROP A SELFIE :) was fun https://t.co/TRoroeS4FK,Positive
323,323,@kthrnbyln  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
324,324,During a carnival men put masks over their masks. Xavier Forneret :-),Positive
325,325,"@jennnnifer29 Jennifer, Check my site if u wanna get FREE 50.000 8 Ball Pool Coins. Thank you :)",Positive
326,326,"@trisha1234 Beautiful edit, Trish! :) Loved it! ♥",Positive
327,327,Gratefulness = Happiness :) Post three things you're grateful for today in the comments,Positive
328,328,"Love to wakeup beside her &amp; have some real dirty,dirty sex :-)

http://t.co/dPLYrlTjil",Positive
329,329,@literalwt LMAOOO SAME its so hot 😤😤 like louis :) he's so hot !!!!!!!!,Positive
330,330,@MariaGM350 Just gonna throw idea at you cause if they're bad it will inspire you to think of something much better.  :-),Positive
331,331,"#FF The Best Twoofs to follow have a GR8 wkend :)
@allpawone
@Hungry_Hounds
@DDWalks
@HealthyHounds4U
@pawsforawalk
http://t.co/fIYPR3t2Ai",Positive
332,332,@cinnamoniboni I wish I could! Maybe one year :),Positive
333,333,hey guys! how are you ? :),Positive
334,334,I think I need to go to bed kind of exhausted good night twitter :),Positive
335,335,@renukaVyavahare Thank you so much.. So glad you liked it.. :-),Positive
336,336,It will all get better in time. :),Positive
337,337,@Chelt52 Kind words - thank you very much! It's @SueRyderLCH that does so much good in the #Cheltenham area :),Positive
338,338,Hi beautiful follow me please? :) @iggyazalea @lanadelrey @megannicole @madisonellebeer @tiffanyalvord $9,Positive
339,339,@astro_lass They weren’t kale crisps :-) Why ruin a good thing?,Positive
340,340,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x37",Positive
341,341,@mykidsloveme2 Open Worldwide :),Positive
342,342,get the fuck outta here :D https://t.co/neJd4AaQWZ,Positive
343,343,"@StreetFighter Cool down guys. It's #SFVBeta, not release. They work on it. :)",Positive
344,344,@CrazyLeoNet @Woodslenny @MSportLtd @FordPerformance It really looks Vantastic :) @VBGIE @FordOwnersClub @autocultureirl,Positive
345,345,Today I finally have time to work on Xcylin again :D,Positive
346,346,@UPCIreland Thank you. So if its a bundle shows the internet price no phone than realisticly only paying for Net?:),Positive
347,347,"@PublicProtector :) True Education is the most powerful weapon which you can use to change the world,""Nelson Mandela",Positive
348,348,@agavrilychev2  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
349,349,"Most recent trip to J&amp;K; totally loved it :D
And that's 'Chenab' there which flows into Pakistan.
#incredibleindia http://t.co/1EHnC4mxZL",Positive
350,350,My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior! :),Positive
351,351,Caught my first salmon today :D,Positive
352,352,@annaelerihart - happy Friday! Just checking in to see if you enjoyed our Super-Blend? :),Positive
353,353,@MrsManfyDiston Thanks for following! Do get in touch if you'd like any more info about our project: youth@bipolaruk.org.uk :),Positive
354,354,Please go check out my awesome friend's stream at http://t.co/uVBD0iDwDW ! He's a fantastic artist. :),Positive
355,355,My Alma Mater :) #HighSchoolDays #ClientVisit :) @ Faith Christian School https://t.co/OiWrwoFuY1,Positive
356,356,Good luck to #LizaMinnelli for her upcoming UK appearances :-) @GaryJHorrocks @ScottGorenstein http://t.co/r1ExrOTFBP,Positive
357,357,@messiholic_ Lol 😄😄really?  I can't believe a beautiful girl like you are single :p,Positive
358,358,I will never be listening to The Hills every again :-),Positive
359,359,@dantoml why would you listen to Beats 1? What went wrong in your life? :),Positive
360,360,@concertina226 Haha that's great :),Positive
361,361,"Getting everything ready for my Natural Pefumery Workshop at Neals Yard, Covent Garden - tomorrow :) http://t.co/WYEE7cbqOZ",Positive
362,362,@grannaHarmony fback :) indo harmos,Positive
363,363,@ewoksurewok just Americano :),Positive
364,364,Why am I up :-)),Positive
365,365,@SquadKathNiels @bernardokath i LOVE the way you are :) &lt;3,Positive
366,366,@thevaas @Vasan_Bala ALWAYS Remember :),Positive
367,367,Aww! Thank you. Beautiful pic :D  https://t.co/044Hfi99Rc,Positive
368,368,@Podolski10 heads up! :),Positive
369,369,"@jessicaswift_13 Hi! Saw who u follow and thought u might like ""Dark"" https://t.co/QSaoyO8CIk .Plz let us know what u think :)",Positive
370,370,"Smart, handshome, cute juga :D https://t.co/7DC0LU3j9k",Positive
371,371,@LauraSummersNow @STWevents hurray! Looking forward to meeting you too :),Positive
372,372,@tomokawaiix  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
373,373,"@liilss cause hate my course lol but I cant decide what I want to change to so Im just going to take some time off, save $$, maybe travel :)",Positive
374,374,@WoollyWormhead It's on my to do list if I'm still at the show :),Positive
375,375,@realiseagency you too :),Positive
376,376,@LoreTam Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive
377,377,"@jojoaro0618 @danisnotonfire @AmazingPhil Oh awesome, thank you so much! :)",Positive
378,378,@CaityYoungblood you're perfect. :),Positive
379,379,"@lcfcset Hiya, if you email our web exec, Loryn.Good@lincs-chamber.co.uk, she will be able to help you. :)",Positive
380,380,:) enjoy photos from before/when my mom was a baby http://t.co/1wqZetbvQu,Positive
381,381,BIG thx @bikechainricci 4 the kind support @SHINEUKCharity @ShineBalloons. GOOD LUCK!! :-),Positive
382,382,"""Chinas actually a girl.
That or a homosexual.""
""But we will love him/her either way."" 
:D
#HyungBot",Positive
383,383,@Gamer1811 cause i likes him a Lot :),Positive
384,384,"@mattghouse give me some time fam, I got some things in mind :-)",Positive
385,385,Thanks God it's friday :) #jgh.,Positive
386,386,@ashtonparsonsuk @LypsylUK how lovely! :),Positive
387,387,@heartsouthwest #timetunnel 1982?. Not quite sure if my radio is set at heart :),Positive
388,388,@jackgilinsky Hiii Jack :) ily ✨✨✨,Positive
389,389,@smartcookiesam @Confarreo I played dominoes in a pub once. It all got quite heated! Enjoyed it though :D,Positive
390,390,@hostclubhowell no prob!:),Positive
391,391,@danvpeterson Enjoy! And sorry about my hastily typed message! :),Positive
392,392,#FF @dreamshakes @marketsmatter @MrsMarketUK @CheshireLadders @Streetzine @jewellery_bank @luvthenorth444 @BlueAppleHeroes thank you :-),Positive
393,393,Can I just say a big thank you to the person who came up with the idea of screenshotting :-),Positive
394,394,"@AshrafUzma @RTAluvedAfridi 
We are not true Pakistanis :p",Positive
395,395,@Raj_Poot_ :) ... mention not,Positive
396,396,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x36",Positive
397,397,3Points for #DreamTeam Gooo BAILEY! :) #PBB737Gold @PBBabscbn,Positive
398,398,@crisasingson07 Thank you :),Positive
399,399,@addictionguy You drank because of it? :),Positive
400,400,@ernezpjy its old pic :),Positive
401,401,@sharleneyupasc1  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
402,402,I haven't gotten any sleep and I have to be up in 3 1/2 hours :))))))))))))))),Positive
403,403,Off to #Welsh #Wales today. Yippee! :-) http://t.co/BdaXV35FYE,Positive
404,404,@stalkerIDOL_ done :),Positive
405,405,@fwmkian HAPPY BIRTHDAY BABY 💟💟 I MISS YOU SO MUCH AND LOVE YOU SO MUCH :)),Positive
406,406,thanks bro ! :D x,Positive
407,407,thats my lord :) http://t.co/7O5XaValPN,Positive
408,408,Sweet :) https://t.co/025WcVvnxe,Positive
409,409,"@riprap1 We like you Michael :) Thanks for your kind words! Cheers, Em",Positive
410,410,@coxn8r Morning to you too? Not really :D U're already having fun cause its weekend right? :D ure in the future ;)) Have an amazing night,Positive
411,411,Waiting for the people to call him BIGOT :p  https://t.co/WGvM79ySv1,Positive
412,412,@yezzer It usually is :) Are you doing front or back squats?,Positive
413,413,@BeingSobtian1 it was so much fun really enjoyed it hope next contest will be coming soon :-) :-) :-),Positive
414,414,"Dobar dan :)
The Brand New Heavies #musicology2015 #day2 http://t.co/ejDalpfixn",Positive
415,415,@Chileeers looks like a great way to spend a Friday afternoon! Enjoy your marathon on iflix! :),Positive
416,416,"@itsAllieFx If you need someone to talk to, I am always here :) Keep your head up.",Positive
417,417,Officially Graduated :D http://t.co/B1jXLiL3Pi,Positive
418,418,I'm so glad! :D Did you cry? ;__; https://t.co/YbgI6MoxnE,Positive
419,419,@Afl2277 thanks. :),Positive
420,420,"@applewriter yep, you *are* an expert on bisexuality :) Good luck!",Positive
421,421,@jiarpi20 minal aidzin yo pi :D,Positive
422,422,@imlexapadilla  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
423,423,@Riverford The plan is: read our brand new cook book and figure out what to make for dinner tonight! :),Positive
424,424,"@snxy lol it's a tough choice tbh i really do like every song, just some more than others :p",Positive
425,425,@JessopJill welcome... :-) :-),Positive
426,426,"chill at SMU oval :D
'Coz I am a of basketball player now. Whahahaha!
 #SOAmazing https://t.co/Y3sDCZ6RMk",Positive
427,427,The moment I decide to log onto the account I haven't been on in years is the moment I saw the best thing ever :) http://t.co/pu6B5jodur,Positive
428,428,"@WforWoman 
A5. If I was a Girl,
My Wardrobe would only and only have ""W"" in it :))
#WSaleLove",Positive
429,429,new user! :-),Positive
430,430,@umar_farouk7 Welcome back to #TeamRed :),Positive
431,431,@emily_etc oh apparently I'm already a member ! Lol! Hopefully be able to come depends on the time !  :D,Positive
432,432,@Kayleigh_A all greatly appreciated! :),Positive
433,433,"@lnnamnd hi! we made some changes in our design, hope you like it :) https://t.co/EXt098Yq1b",Positive
434,434,@makotobio ahhh yes do that! :D,Positive
435,435,7th CinePambata Video Festival: Complete mechanics and official entry form may be downloaded from http://t.co/YaYzAbtHtX. Sali na! :D,Positive
436,436,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @NdumisoNkosi5,Positive
437,437,@WooDotaMel  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
438,438,when ur moms getting u swishers and ur copping Monday :) http://t.co/qEdmlJLRNt,Positive
439,439,My Song of the Week is Ducktails - Surreal Exposure #SOTW https://t.co/BeXVWh7zIR Jingly jangly loveliness! :-),Positive
440,440,It's the #Halesowen #BlackCountryFair tomorrow! Are any of our followers going? Come and say hello - our stand is on the High Street :-),Positive
441,441,Good luck to @georgeeJgibsonn in the assessments today! :)  https://t.co/POpXUSh1ab,Positive
442,442,@etherealmind such mental strength! :D,Positive
443,443,@TsMagicCandy Looking beautiful. You have an amazing body. YOu just ooze sex appeal :) xx,Positive
444,444,"HOME - AmassiveoverdoseofshipS - http://t.co/2q38loegUq
latest vid from up my way..enjoy and visit my site..:)",Positive
445,445,@TheEmblaze @cnni ISIS Chan!! :D,Positive
446,446,@SonyMAX T&amp; C noted :) #PKwalaSawaal,Positive
447,447,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/uo3T40FtCQ.,Positive
448,448,"@GemmaPriceUK Thanks for the follow Gemma, and enjoy New Orleans :)",Positive
449,449,"@POTUS #fever finally caught up with me \o/ \o/ \o/ .. #GESKenya 
#ObamaInKenya #MagicalKenya :-)
#GreatKenya #AllGoodThingsKE",Positive
450,450,"It is funny, that the next anime that had it, was Umaru :D",Positive
451,451,@sothcott @CaseyBatchelor @BondedByBlood2 great singer too :),Positive
452,452,@xx_dayan  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
453,453,@amiibofiguresuk looks like GAME ships to the US again! Got my order in :),Positive
454,454,she takes over my room &amp; my car once I'm gone cool :) http://t.co/kQxSNy0xK2,Positive
455,455,going to be streaming soon :),Positive
456,456,@icy_suan thanks :),Positive
457,457,@valenaty_4ever Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive
458,458,"@naqvisahab1 

Hahaha everyone has a fun story related to that song. We got labeled as the worst batch by the principal due to it :p",Positive
459,459,@jess_o_lover101 you will get the same stuff like in March. Release that one first before starting a new one :),Positive
460,460,"#FF TOP Twoofs have a Wooftastic Wkend Guys :) 
@MerlynTheCollie
@BarksBunnies
@JessPals 
@MollySniffs
@WobblyCollie
http://t.co/fIYPR3t2Ai",Positive
461,461,@DescentHypnosis Well received but not necessary. :) https://t.co/mRAJMGm0Nm,Positive
462,462,@ayushmannk long time no see :/ where have you been ? :p,Positive
463,463,I'll regret rn tomorrow morning but its whatever :),Positive
464,464,@BadBoyBunny @Clawzskunk That hat :D,Positive
465,465,@bergsplace @RunJumpScrap @thatchamdad @simplybeingmum @loopyrach @Deardads1979 @mummyvsdaddy @harryshonestmum thank you :),Positive
466,466,"there will never love again in your life there is
only a success :)",Positive
467,467,@MikeyyGee_562 @thatdudegalvan_ abstinence :),Positive
468,468,"@samm_amberr Then there will be a few ""Wtf this never happened?!!"" moments that you may or may not like. But there's a surprise thrown in :D",Positive
469,469,Start middle and finished :) http://t.co/k715EtENT3,Positive
470,470,Im back Twitter.. :-),Positive
471,471,@JackJackJohnson ended up happy. :))),Positive
472,472,"@marthasydenham @alexxdouglas @wordpressdotcom Lovely stuff. This needs to be repeated, relentlessly, for approximately the next 5 years. :)",Positive
473,473,@Smileformeacc  *hug* you have many :),Positive
474,474,@RuneScape @OldSchoolRS on OldSchool Runescape :),Positive
475,475,@ourseasidebaby @MrsRobinsonme Thanks for the shout out! Have a wonderful weekend :),Positive
476,476,REST DAY!! :) https://t.co/yqaWKHap1i,Positive
477,477,LOVELY DAAAY! :D,Positive
478,478,"#JUMMA_MUBARIK &lt;3 &lt;3 &lt;3 
to aLL #FrNds  :* 
          #StaY_BlesseD :) :) :* — feeling blessed",Positive
479,479,I can sense it :),Positive
480,480,"@LittleMissLilia @EmInTrouble Awww, they are pussycats! :-) xx",Positive
481,481,@min0rthreat_ hope everything is going great!! :-) lol,Positive
482,482,@PinkPeoniesBlog @helloprettysa Market on Main just launched in Pretoria. :),Positive
483,483,"'Do I care??'
'I care...'
https://t.co/gL6rL6mR70
#fahrinahmad #tengkuaaronshah #eksperimencinta :D",Positive
484,484,Tykkäsin @YouTube-videosta http://t.co/p5dAKaodMx 200sub special!! | 15e PaysafeCard Giveaway!! :) (LUE DESC!!!),Positive
485,485,2 months waiting and I finally have my @Jack_Septic_Eye hoodie! :) eeeep! Yay! #SoHappyRightNow,Positive
